@relation jswars
@attribute prevenX numeric
@attribute prevenY numeric
@attribute prevbulX numeric
@attribute prevbulY numeric
@attribute action {atacar,esquivar,avanzar, atacarAvanzar,atacarEsquivar}
@attribute enX numeric
@attribute enY numeric
@attribute bulX numeric
@attribute bulY numeric
@attribute rec numeric
@data
-0.345246320356976,4.2205772230586955,8000,8000,avanzar,0.4441739607258981,3.519513073503962,8000,8000,1
5.7699214092731035,1.1964184918388074,8000,8000,esquivar,6.230760915237267,-0.12021228289345665,8000,8000,0
0.21614625439296375,0.3550989084082872,8000,8000,avanzar,0.19619923148468565,0.28381201787099997,8000,8000,1
-1.7853303048685483,-1.6569392165756067,8000,8000,avanzar,-1.853554332210571,-1.0836421546006871,8000,8000,1
-5.195915297503394,-3.4833913606928117,8000,8000,esquivar,-5.836719270856699,-2.783843236425664,8000,8000,0
-5.378799718223842,-3.151964657473629,8000,8000,esquivar,-5.928618549578788,-2.4615163394894086,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.5859077326252073,2.4100323246386424,8000,8000,avanzar,-0.42372511501311294,2.4268874689578013,8000,8000,1
-0.22556541507081462,-0.45465431716202964,8000,8000,avanzar,-0.19017895232414084,-0.2859419817809048,8000,8000,1
1.9624375111636372,1.5691844848647207,8000,8000,avanzar,1.965705463707236,0.9717297855319433,8000,8000,1
1.8533562876184426,1.5836421111013035,8000,8000,avanzar,1.8535677794156484,0.9836421555048229,8000,8000,1
0.2964897722883624,3.1085564482880486,8000,8000,avanzar,0.9317024952267534,2.282559393173546,8000,8000,1
-0.24557921864368204,4.228730065266905,8000,8000,avanzar,0.5434004333953748,3.406992068929277,8000,8000,1
5.779340571322133,1.3959739005925496,8000,8000,esquivar,6.195582159539132,0.07339570351389213,8000,8000,0
0.22556541507081462,0.45465431716202964,8000,8000,avanzar,0.19017895232414084,0.2859419817809048,8000,8000,1
-1.8533562876184426,-1.5836421111013035,8000,8000,avanzar,-1.8535677794156484,-0.9836421555048229,8000,8000,1
-5.29571652554084,-3.477089386223051,8000,8000,esquivar,-5.9313014185122555,-2.6510925705893715,8000,8000,0
-5.478600946261288,-3.1456626830038683,8000,8000,esquivar,-6.0163970653924,-2.3289907557335088,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.5336647262038845,2.3247641108655053,8000,8000,esquivar,-0.35677620126234544,2.424845537518527,8000,8000,0
-0.2373245748273387,-0.5539605212069958,8000,8000,avanzar,-0.1884511415859933,-0.28659776344825616,8000,8000,1
1.9624375111636372,1.5691844848647207,8000,8000,avanzar,1.9657189109123134,0.8717297864360791,8000,8000,1
1.8533562876184426,1.5836421111013035,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.3960379984304421,3.09906167751854,8000,8000,avanzar,1.0243000596559995,2.1447681088677086,8000,8000,1
-0.14574742270433205,4.234527695776347,8000,8000,avanzar,0.642165701731674,3.291241583388004,8000,8000,1
5.791099732449836,1.5952801046375154,8000,8000,esquivar,6.1649802260918545,0.2685982331266956,8000,8000,0
0.2373245748273387,0.5539605212069958,8000,8000,avanzar,0.1884511415859933,0.28659776344825616,8000,8000,1
-1.8533562876184426,-1.5836421111013035,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.3952647516829195,-3.4675946154535424,8000,8000,esquivar,-6.0239828127081285,-2.5133013326934552,8000,8000,0
-5.578149172403368,-3.1361679122343595,8000,8000,esquivar,-6.102274827746333,-2.191424599917985,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.6226267047650076,2.279093919597127,8000,8000,avanzar,-0.33089222676358787,2.3282535095651404,8000,8000,1
-0.2519777206810918,-0.45503992013427386,8000,8000,avanzar,-0.22722258873713308,-0.37877571572430924,8000,8000,1
1.9624375111636372,1.5691844848647207,8000,8000,avanzar,1.9657189109123134,0.8717297864360791,8000,8000,1
1.8533562876184426,1.5836421111013035,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.49523131463658565,3.0863854785603397,8000,8000,avanzar,1.1145373543243924,2.101672509893689,8000,8000,1
-0.13558666070086112,4.135045240461308,8000,8000,avanzar,0.7403149166371374,3.272091345440627,8000,8000,1
5.805752879674768,1.596359503564793,8000,8000,esquivar,6.1390962519952215,0.46519026108008177,8000,8000,0
0.2519777206810918,0.45503992013427386,8000,8000,avanzar,0.22722258873713308,0.37877571572430924,8000,8000,1
-1.8533562876184426,-1.5836421111013035,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.494458067889063,-3.4549184164953424,8000,8000,esquivar,-6.114220107376521,-2.4702057337194354,8000,8000,0
-5.677342488609511,-3.1234917132761595,8000,8000,esquivar,-6.192512122414726,-2.1483290009439653,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.6730777741805767,2.365434463924954,8000,8000,avanzar,-0.3543358231102758,2.4254666660324293,8000,8000,1
-0.26381890592745627,-0.5543363769288714,8000,8000,avanzar,-0.26810569735352807,-0.47003672289528,8000,8000,1
1.8999865853597395,1.647286225346198,8000,8000,avanzar,1.925179757052268,0.9631441015312081,8000,8000,1
1.8533562876184426,1.5836421111013035,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.3964942964831124,3.1022284974065304,8000,8000,avanzar,1.0261913886362546,2.1485232339716624,8000,8000,1
-0.035640375427925974,4.13832244355863,8000,8000,avanzar,0.8378496861174636,3.2500239771693646,8000,8000,1
5.817594066292311,1.7956559603593902,8000,8000,esquivar,6.162539848744034,0.4679771046127925,8000,8000,0
0.26381890592745627,0.5543363769288714,8000,8000,avanzar,0.26810569735352807,0.47003672289528,8000,8000,1
-1.8533562876184426,-1.5836421111013035,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.39572104973559,-3.470761435341533,8000,8000,esquivar,-6.025874141688384,-2.517056457797409,8000,8000,0
-5.578605470456038,-3.13933473212235,8000,8000,esquivar,-6.104166156726588,-2.195179725021939,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.6206902179707381,2.2802549830955847,8000,8000,esquivar,-0.4538489459297388,2.4353225468514292,8000,8000,0
-0.2780071128986741,-0.6533247337338111,8000,8000,avanzar,-0.2603302373760137,-0.37033947006382917,8000,8000,1
1.9654939719100302,1.571729741128424,8000,8000,avanzar,1.8264357896999837,0.9789437506263887,8000,8000,1
1.8533562876184426,1.5836421111013035,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.4956874052144258,3.089550675029722,8000,8000,avanzar,0.955857928397581,2.0774373396546117,8000,8000,1
0.0643559162133922,4.13918363923009,8000,8000,avanzar,0.8519332136349753,3.1510206729181256,8000,8000,1
5.831782274634708,1.9946443171643295,8000,8000,esquivar,6.2620529719656215,0.5581212237937923,8000,8000,0
0.2780071128986741,0.6533247337338111,8000,8000,avanzar,0.2603302373760137,0.37033947006382917,8000,8000,1
-1.8533562876184426,-1.5836421111013035,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.494914158466903,-3.4580836129647246,8000,8000,avanzar,-5.95554068144971,-2.4459705634803584,8000,8000,1
-5.6777985791873515,-3.1266569097455417,8000,8000,avanzar,-6.033832696487915,-2.124093830704888,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.5338916718878828,2.287075327216705,8000,8000,esquivar,-0.42708842705898675,2.338969681664304,8000,8000,0
-0.2581867575597663,-0.6587890344477927,8000,8000,avanzar,-0.30133687939239273,-0.4615450362894755,8000,8000,1
1.9655401212567938,1.4717297517772359,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8534024369652062,1.4836421217501155,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.5944708315944442,2.9737092803097482,8000,8000,avanzar,1.0467030425974944,2.0356382340899604,8000,8000,1
0.16438998077763678,4.037629040454691,8000,8000,avanzar,0.9484671913193452,3.1249210339851157,8000,8000,1
6.124013814896459,-0.7525951456126574,8000,8000,esquivar,6.235292453496994,0.754474088980917,8000,8000,0
0.2581867575597663,0.6587890344477927,8000,8000,avanzar,0.30133687939239273,0.4615450362894755,8000,8000,1
-1.8534024369652062,-1.4836421217501155,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.593748712471863,-3.342242254909996,8000,8000,avanzar,-6.046385795649623,-2.404171457915707,8000,8000,1
-5.755587755653204,-3.0130342327414468,8000,8000,avanzar,-6.124677810687828,-2.082294725140237,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.4508091495989994,2.2918289738663624,8000,8000,avanzar,-0.40281975222854705,2.2419592109821433,8000,8000,1
-0.2429604727199859,-0.6633725728764936,8000,8000,avanzar,-0.3444478677706275,-0.5517749796622358,8000,8000,1
1.9655862706035556,1.3717297624260478,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.853448586311968,1.3836421323989274,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.6925767668239011,2.8541062709708136,8000,8000,avanzar,1.135635316201009,1.9899102261330235,8000,8000,1
0.2643533495691113,3.933560973125239,8000,8000,avanzar,1.0441566919851493,3.0958776274643736,8000,8000,1
6.077278272911064,-0.5641881940887856,8000,8000,esquivar,6.211023778784485,0.9514845596630774,8000,8000,0
0.2429604727199859,0.6633725728764936,8000,8000,avanzar,0.3444478677706275,0.5517749796622358,8000,8000,1
-1.853448586311968,-1.3836421323989274,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.691905775326262,-3.2226392822363064,8000,8000,esquivar,-6.135318069253138,-2.35844344995877,8000,8000,0
-5.832699440968501,-2.895649941118391,8000,8000,esquivar,-6.213610084291343,-2.0365667171833,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.5110027729600937,2.3589144512976876,8000,8000,avanzar,-0.38105820505857224,2.1443557527198003,8000,8000,1
-0.2247999988403837,-0.4718796249968751,8000,8000,esquivar,-0.3896394518866959,-0.6409810373325548,8000,8000,0
1.9656324199503192,1.2717297730748598,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8534947356587317,1.2836421430477394,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.6439321149739978,2.666760956164701,8000,8000,avanzar,1.2224869965247542,1.940344253682742,8000,8000,1
0.24477621216314382,3.7355052515753666,8000,8000,avanzar,1.1389124280326772,3.063919052932782,8000,8000,1
6.1738188765756465,-0.43811307334658167,8000,8000,esquivar,6.189262231732441,1.1490880179254201,8000,8000,0
0.2247999988403837,0.4718796249968751,8000,8000,esquivar,0.3896394518866959,0.6409810373325548,8000,8000,0
-1.8534947356587317,-1.2836421430477394,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.6433122511013,-3.035294004095439,8000,8000,esquivar,-6.222169749576883,-2.3088774775084886,8000,8000,0
-5.763060539204432,-2.7105233440281573,8000,8000,esquivar,-6.300461764615088,-1.9870007447330185,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.5711963963211879,2.425999928729013,8000,8000,avanzar,-0.36181739072729613,2.0462242538834463,8000,8000,1
-0.20663952496078153,-0.2803866771172565,8000,8000,esquivar,-0.43688678193354136,-0.7291155357054642,8000,8000,0
1.965678569297081,1.1717297837236718,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8535408850054935,1.1836421536965513,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.7411845626726574,2.5432889502678115,8000,8000,avanzar,1.3070947694148423,1.8870382993569876,8000,8000,1
0.3446083614509625,3.6289665914293288,8000,8000,avanzar,1.2326461115941978,3.0290765994315016,8000,8000,1
6.270359480240229,-0.3120379526043777,8000,8000,esquivar,6.170021417519095,1.3472195167617738,8000,8000,0
0.20663952496078153,0.2803866771172565,8000,8000,esquivar,0.43688678193354136,0.7291155357054642,8000,8000,0
-1.8535408850054935,-1.1836421536965513,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.740615826424902,-2.9118220348637944,8000,8000,esquivar,-6.306777522466971,-2.2555715231827342,8000,8000,0
-5.839318736988931,-2.5892700558471464,8000,8000,esquivar,-6.385069537505176,-1.933694790407264,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.4952508510147364,2.427334857191621,8000,8000,avanzar,-0.34510922973308844,1.9476299469677247,8000,8000,1
-0.19619923148468565,-0.28381201787099997,8000,8000,esquivar,-0.48616392374701434,-0.8161314152602603,8000,8000,0
1.9656920165021585,1.0717297846278075,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.853554332210571,1.0836421546006871,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.8372041773378278,2.41531010541976,8000,8000,avanzar,1.3893000483944764,1.8300971709182168,8000,8000,1
0.4441739607258981,3.519513073503962,8000,8000,avanzar,1.3252705347873963,2.991384209906199,8000,8000,1
6.230760915237267,-0.12021228289345665,8000,8000,esquivar,6.153313256642818,1.545813823677495,8000,8000,0
0.19619923148468565,0.28381201787099997,8000,8000,esquivar,0.48616392374701434,0.8161314152602603,8000,8000,0
-1.853554332210571,-1.0836421546006871,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.836719270856699,-2.783843236425664,8000,8000,esquivar,-6.3889828014466055,-2.1986303947439634,8000,8000,0
-5.928618549578788,-2.4615163394894086,8000,8000,esquivar,-6.46727481648481,-1.8767536619684932,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.42372511501311294,2.4268874689578013,8000,8000,avanzar,-0.330943952787095,1.8486383062648688,8000,8000,1
-0.19017895232414084,-0.2859419817809048,8000,8000,esquivar,-0.48616392374701434,-0.8161314152602603,8000,8000,0
1.965705463707236,0.9717297855319433,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8535677794156484,0.9836421555048229,8000,8000,avanzar,1.8535812266207259,0.8836421564089587,8000,8000,1
0.9317024952267534,2.282559393173546,8000,8000,avanzar,1.468949252929507,1.7696322702159346,8000,8000,1
0.5434004333953748,3.406992068929277,8000,8000,avanzar,1.4166996486969534,2.9508784432832424,8000,8000,1
6.195582159539132,0.07339570351389213,8000,8000,esquivar,6.139147979814755,1.7448054643803506,8000,8000,0
0.19017895232414084,0.2859419817809048,8000,8000,esquivar,0.48616392374701434,0.8161314152602603,8000,8000,0
-1.8535677794156484,-0.9836421555048229,8000,8000,avanzar,-1.8535812266207259,-0.8836421564089587,8000,8000,1
-5.9313014185122555,-2.6510925705893715,8000,8000,esquivar,-6.468632005981636,-2.138165494041681,8000,8000,0
-6.0163970653924,-2.3289907557335088,8000,8000,esquivar,-6.546924021019841,-1.816288761266211,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.35677620126234544,2.424845537518527,8000,8000,avanzar,-0.3193300968365147,1.7493150041149743,8000,8000,1
-0.1884511415859933,-0.28659776344825616,8000,8000,esquivar,-0.48616392374701434,-0.8161314152602603,8000,8000,0
1.9657189109123134,0.8717297864360791,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.0243000596559995,2.1447681088677086,8000,8000,avanzar,1.545894075378028,1.7057613511810121,8000,8000,1
0.642165701731674,3.291241583388004,8000,8000,avanzar,1.5068486410158357,2.9075984342272108,8000,8000,1
6.1649802260918545,0.2685982331266956,8000,8000,esquivar,6.127534123982105,1.9441287665302447,8000,8000,0
0.1884511415859933,0.28659776344825616,8000,8000,esquivar,0.48616392374701434,0.8161314152602603,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.0239828127081285,-2.5133013326934552,8000,8000,esquivar,-6.545576828430157,-2.0742945750067587,8000,8000,0
-6.102274827746333,-2.191424599917985,8000,8000,esquivar,-6.623868843468362,-1.7524178422312886,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.33089222676358787,2.3282535095651404,8000,8000,avanzar,-0.31027450221773734,1.6497258671265431,8000,8000,1
-0.22722258873713308,-0.37877571572430924,8000,8000,esquivar,-0.48616392374701434,-0.8161314152602603,8000,8000,0
1.9657189109123134,0.8717297864360791,8000,8000,avanzar,1.873676528099514,0.8908057189064369,8000,8000,1
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.1145373543243924,2.101672509893689,8000,8000,avanzar,1.6199917362159706,1.6386082674219988,8000,8000,1
0.7403149166371374,3.272091345440627,8000,8000,avanzar,1.595634012279529,2.8615858506269785,8000,8000,1
6.1390962519952215,0.46519026108008177,8000,8000,esquivar,6.1184785294812585,2.1437179035186755,8000,8000,0
0.22722258873713308,0.37877571572430924,8000,8000,esquivar,0.48616392374701434,0.8161314152602603,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.114220107376521,-2.4702057337194354,8000,8000,esquivar,-6.6196744892681,-2.0071414912477454,8000,8000,0
-6.192512122414726,-2.1483290009439653,8000,8000,esquivar,-6.697966504306304,-1.6852647584722753,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.3543358231102758,2.4254666660324293,8000,8000,avanzar,-0.3167666934975717,1.7495149018567488,8000,8000,1
-0.26810569735352807,-0.47003672289528,8000,8000,esquivar,-0.48616392374701434,-0.8161314152602603,8000,8000,0
1.925179757052268,0.9631441015312081,8000,8000,avanzar,1.8307390188916024,0.9811183442863936,8000,8000,1
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.0261913886362546,2.1485232339716624,8000,8000,avanzar,1.548878245274942,1.7089138248565305,8000,8000,1
0.8378496861174636,3.2500239771693646,8000,8000,avanzar,1.6829736506280337,2.8128848488595377,8000,8000,1
6.162539848744034,0.4679771046127925,8000,8000,esquivar,6.124970720879023,2.1439288687884694,8000,8000,0
0.26810569735352807,0.47003672289528,8000,8000,esquivar,0.48616392374701434,0.8161314152602603,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.025874141688384,-2.517056457797409,8000,8000,esquivar,-6.548560998327071,-2.077447048682277,8000,8000,0
-6.104166156726588,-2.195179725021939,8000,8000,esquivar,-6.626853013365276,-1.755570315906807,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.4538489459297388,2.4353225468514292,8000,8000,avanzar,-0.3005180668464682,1.8481859823816578,8000,8000,1
-0.2603302373760137,-0.37033947006382917,8000,8000,esquivar,-0.46446908631937056,-0.7185131074026252,8000,8000,0
1.8264357896999837,0.9789437506263887,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
0.955857928397581,2.0774373396546117,8000,8000,esquivar,1.6229731628188446,1.6417577142323871,8000,8000,0
0.8519332136349753,3.1510206729181256,8000,8000,avanzar,1.613216905663755,2.7412329365892543,8000,8000,1
6.2620529719656215,0.5581212237937923,8000,8000,esquivar,6.1087220943458505,2.14525778826356,8000,8000,0
0.2603302373760137,0.37033947006382917,8000,8000,esquivar,0.46446908631937056,0.7185131074026252,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-5.95554068144971,-2.4459705634803584,8000,8000,esquivar,-6.622655915870974,-2.0102909380581337,8000,8000,0
-6.033832696487915,-2.124093830704888,8000,8000,esquivar,-6.700947930909178,-1.6884142052826636,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.42708842705898675,2.338969681664304,8000,8000,avanzar,-0.28900520623822246,1.748850922908101,8000,8000,1
-0.30133687939239273,-0.4615450362894755,8000,8000,esquivar,-0.46446908631937056,-0.7185131074026252,8000,8000,0
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.0467030425974944,2.0356382340899604,8000,8000,esquivar,1.6940895176206379,1.5714550536873872,8000,8000,0
0.9484671913193452,3.1249210339851157,8000,8000,avanzar,1.699400337530868,2.6905139453571056,8000,8000,1
6.235292453496994,0.754474088980917,8000,8000,esquivar,6.097209233855536,2.3445928477371165,8000,8000,0
0.30133687939239273,0.4615450362894755,8000,8000,esquivar,0.46446908631937056,0.7185131074026252,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.046385795649623,-2.404171457915707,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.124677810687828,-2.082294725140237,8000,8000,esquivar,-6.772064285710972,-1.6181115447376637,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.40281975222854705,2.2419592109821433,8000,8000,avanzar,-0.28003115431265435,1.6492544049366522,8000,8000,1
-0.3444478677706275,-0.5517749796622358,8000,8000,esquivar,-0.46446908631937056,-0.7185131074026252,8000,8000,0
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.135635316201009,1.9899102261330235,8000,8000,esquivar,1.7620967838496728,1.4981405821278564,8000,8000,0
1.0441566919851493,3.0958776274643736,8000,8000,avanzar,1.7839474065026515,2.6371117625526512,8000,8000,1
6.211023778784485,0.9514845596630774,8000,8000,esquivar,6.088235181964554,2.544189365708565,8000,8000,0
0.3444478677706275,0.5517749796622358,8000,8000,esquivar,0.46446908631937056,0.7185131074026252,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.135318069253138,-2.35844344995877,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.213610084291343,-2.0365667171833,8000,8000,esquivar,-6.93155599471106,-0.9302986474592352,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.38105820505857224,2.1443557527198003,8000,8000,avanzar,-0.2698148960240161,1.748731176429196,8000,8000,1
-0.3896394518866959,-0.6409810373325548,8000,8000,esquivar,-0.4427742488917268,-0.62089479954499,8000,8000,0
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.2224869965247542,1.940344253682742,8000,8000,esquivar,1.8268706194278703,1.4219542957996154,8000,8000,0
1.1389124280326772,3.063919052932782,8000,8000,avanzar,1.7008980601664465,2.5814089253436787,8000,8000,1
6.189262231732441,1.1490880179254201,8000,8000,esquivar,6.078018923710501,2.544712594216021,8000,8000,0
0.3896394518866959,0.6409810373325548,8000,8000,esquivar,0.4427742488917268,0.62089479954499,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.222169749576883,-2.3088774775084886,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.300461764615088,-1.9870007447330185,8000,8000,esquivar,-6.93155599471106,-0.9302986474592352,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.36181739072729613,2.0462242538834463,8000,8000,avanzar,-0.26088742175883617,1.6491304726001346,8000,8000,1
-0.43688678193354136,-0.7291155357054642,8000,8000,esquivar,-0.49017473159399927,-0.708947024046088,8000,8000,0
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.3070947694148423,1.8870382993569876,8000,8000,esquivar,1.8882930693842077,1.3430411622833152,8000,8000,0
1.2326461115941978,3.0290765994315016,8000,8000,avanzar,1.7844010901092169,2.5263885292129995,8000,8000,1
6.170021417519095,1.3472195167617738,8000,8000,esquivar,6.069091449479907,2.744313298045082,8000,8000,0
0.43688678193354136,0.7291155357054642,8000,8000,esquivar,0.49017473159399927,0.708947024046088,8000,8000,0
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.306777522466971,-2.2555715231827342,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.385069537505176,-1.933694790407264,8000,8000,esquivar,-6.93155599471106,-0.9302986474592352,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.34510922973308844,1.9476299469677247,8000,8000,avanzar,-0.25287265878517573,1.7488087730194142,8000,8000,1
-0.48616392374701434,-0.8161314152602603,8000,8000,avanzar,-0.4663689955439132,-0.6118219143621673,8000,8000,1
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.3893000483944764,1.8300971709182168,8000,8000,esquivar,1.9462527559760296,1.2615508270884117,8000,8000,0
1.3252705347873963,2.991384209906199,8000,8000,avanzar,1.7359153956676252,2.438929181887991,8000,8000,1
6.153313256642818,1.545813823677495,8000,8000,esquivar,6.061076686540832,2.744634997625802,8000,8000,0
0.48616392374701434,0.8161314152602603,8000,8000,avanzar,0.4663689955439132,0.6118219143621673,8000,8000,1
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.3889828014466055,-2.1986303947439634,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.46727481648481,-1.8767536619684932,8000,8000,esquivar,-6.93155599471106,-0.9302986474592352,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.330943952787095,1.8486383062648688,8000,8000,avanzar,-0.24398133429179758,1.6492048356035003,8000,8000,1
-0.48616392374701434,-0.8161314152602603,8000,8000,avanzar,-0.4663689955439132,-0.6118219143621673,8000,8000,1
1.873676528099514,0.8908057189064369,8000,8000,esquivar,1.8779748249855803,0.8929776690980784,8000,8000,0
1.8535812266207259,0.8836421564089587,8000,8000,esquivar,1.8535812266207259,0.8836421564089587,8000,8000,0
1.468949252929507,1.7696322702159346,8000,8000,esquivar,2.0006450553342408,1.177637313453678,8000,8000,0
1.4166996486969534,2.9508784432832424,8000,8000,avanzar,1.8173862187365248,2.3809420713505958,8000,8000,1
6.139147979814755,1.7448054643803506,8000,8000,esquivar,6.05218536208204,2.9442389350417155,8000,8000,0
0.48616392374701434,0.8161314152602603,8000,8000,avanzar,0.4663689955439132,0.6118219143621673,8000,8000,1
-1.8535812266207259,-0.8836421564089587,8000,8000,esquivar,-1.8535812266207259,-0.8836421564089587,8000,8000,0
-6.468632005981636,-2.138165494041681,8000,8000,esquivar,-6.853263979672855,-1.2521753802347053,8000,8000,0
-6.546924021019841,-1.816288761266211,8000,8000,esquivar,-6.93155599471106,-0.9302986474592352,8000,8000,0
